genome_id	otu	ncbi_id	novelty_category	source_path	source_label	normalized_source_label	matched_gtdb_species_count	matched_gtdb_species	match_decision	assembly_summary_gtdb_species_count	assembly_summary_gtdb_species	assembly_summary_accessions	assembly_summary_decision
Otu499	2157	13773	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pyrobaculum_aerophilum_str_IM2_genomic.fasta	Pyrobaculum aerophilum str IM2	pyrobaculum aerophilum im2	1	s__Pyrobaculum aerophilum	exact_source_name_unique_gtdb_species	1	s__Pyrobaculum aerophilum	GCF_000007225.1	assembly_summary_unique_gtdb_species
Otu2299.0	85023	912630	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Microbacterium_sp_LKL04_genomic.fasta	Microbacterium sp LKL04	microbacterium sp lkl04	1	s__Microbacterium sp900102005	exact_source_name_unique_gtdb_species	1	s__Microbacterium sp900102005	GCF_900102005.1	assembly_summary_unique_gtdb_species
Otu327	2157	1042877	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermococcus_sp_4557_genomic.fasta	Thermococcus sp 4557	thermococcus sp 4557	1	s__Thermococcus sp000221185	exact_source_name_unique_gtdb_species	1	s__Thermococcus sp000221185	GCF_000221185.1	assembly_summary_unique_gtdb_species
Otu643.0	49546	313590	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Dokdonia_sp_MED134_genomic.fasta	Dokdonia sp MED134	dokdonia sp med134	1	s__Dokdonia sp947496725	exact_source_name_unique_gtdb_species	1	s__Dokdonia sp947496725	GCF_000152925.2	assembly_summary_unique_gtdb_species
Otu1267.0	252356	313603	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Maribacter_sp_HTCC2170_genomic.fasta	Maribacter sp HTCC2170	maribacter sp htcc2170	1	s__Maribacter_A sp000153165	exact_source_name_unique_gtdb_species	1	s__Maribacter_A sp000153165	GCF_000153165.2	assembly_summary_unique_gtdb_species
Otu1657	2	33994	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Neorickettsia_helminthoeca_str_Oregon_genomic.fasta	Neorickettsia helminthoeca str Oregon	neorickettsia helminthoeca oregon	1	s__Neorickettsia helminthoeca	exact_source_name_unique_gtdb_species	1	s__Neorickettsia helminthoeca	GCF_000632985.1	assembly_summary_unique_gtdb_species
Otu1656	2157	29292	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pyrococcus_abyssi_GE5_genomic.fasta	Pyrococcus abyssi GE5	pyrococcus abyssi ge5	1	s__Pyrococcus abyssi	exact_source_name_unique_gtdb_species	1	s__Pyrococcus abyssi	GCF_000195935.2	assembly_summary_unique_gtdb_species
Otu1227	2	129337	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Geobacillus_sp_12AMOR1_genomic.fasta	Geobacillus sp 12AMOR1	geobacillus sp 12amor1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1650	2	1238	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_AY3800B_genomic.fasta	Piscirickettsia salmonis strain AY3800B	piscirickettsia salmonis ay3800b	0		no_exact_source_name_match	1	s__Piscirickettsia salmonis	GCF_001746795.1	assembly_summary_unique_gtdb_species
Otu1719	2	39765	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thiomicrospira_crunogena_XCL-2_genomic.fasta	Thiomicrospira crunogena XCL-2	thiomicrospira crunogena xcl 2	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1548.1	31989	1063	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Rhodobacter_sphaeroides_strain_MBTLJ-13_genomic.fasta	Rhodobacter sphaeroides strain MBTLJ-13	rhodobacter sphaeroides mbtlj 13	0		no_exact_source_name_match	1	s__Cereibacter_A sphaeroides	GCF_001576595.1,GCF_001685625.1,GCF_002706325.1	assembly_summary_unique_gtdb_species
Otu2027	2	118000	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Denitrovibrio_acetiphilus_DSM_12809_genomic.fasta	Denitrovibrio acetiphilus DSM 12809	denitrovibrio acetiphilus dsm 12809	1	s__Denitrovibrio acetiphilus	exact_source_name_unique_gtdb_species	1	s__Denitrovibrio acetiphilus	GCF_000025725.1	assembly_summary_unique_gtdb_species
Otu1658	2157	84599	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Staphylothermus_hellenicus_DSM_12710_genomic.fasta	Staphylothermus hellenicus DSM 12710	staphylothermus hellenicus dsm 12710	1	s__Staphylothermus hellenicus	exact_source_name_unique_gtdb_species	1	s__Staphylothermus hellenicus	GCF_000092465.1	assembly_summary_unique_gtdb_species
Otu67.0	1046	1229	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Nitrosococcus_oceani_ATCC_19707_genomic.fasta	Nitrosococcus oceani ATCC 19707	nitrosococcus oceani atcc 19707	1	s__Nitrosococcus oceani	exact_source_name_unique_gtdb_species	1	s__Nitrosococcus oceani	GCF_000012805.1	assembly_summary_unique_gtdb_species
Otu1746	2	1612551	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Actinoalloteichus_sp_GBA129-24_genomic.fasta	Actinoalloteichus sp GBA129-24	actinoalloteichus sp gba129 24	1	s__Actinoalloteichus_A fjordicus	exact_source_name_unique_gtdb_species	1	s__Actinoalloteichus_A fjordicus	GCF_001941645.1	assembly_summary_unique_gtdb_species
Otu2025.0	89373	651143	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Fibrella_aestuarina_strain_BUZ_2_genomic.fasta	Fibrella aestuarina strain BUZ 2	fibrella aestuarina buz 2	1	s__Fibrella aestuarina	exact_source_name_unique_gtdb_species	1	s__Fibrella aestuarina	GCF_000331105.1	assembly_summary_unique_gtdb_species
Otu1127	2	662	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/V-H1309-2-4_S3_contigs.fasta	V-H1309-2-4 S3	v h1309 2 4 s3	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1126	2	1248727	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/endosymbiont_of_unidentified_scaly_snail_isolate_Monju_genomic.fasta	endosymbiont of unidentified scaly snail isolate Monju	endosymbiont of unidentified scaly snail isolate monju	1	s__MONJU sp000801295	exact_source_name_unique_gtdb_species	1	s__MONJU sp000801295	GCF_000801295.1	assembly_summary_unique_gtdb_species
Otu2362.0	563843	146919	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Salinibacter_ruber_M8_genomic.fasta	Salinibacter ruber M8	salinibacter ruber m8	1	s__Salinibacter ruber	exact_source_name_unique_gtdb_species	1	s__Salinibacter ruber	GCF_000090405.2	assembly_summary_unique_gtdb_species
Otu833	2157	1229909	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Nitrosopumilus_sp_AR2_genomic.fasta	Candidatus Nitrosopumilus sp AR2	candidatus nitrosopumilus sp ar2	0		no_exact_source_name_match	1	s__Nitrosopumilus sediminis	GCF_000299395.1	assembly_summary_unique_gtdb_species
Otu927	2	1660251	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Acidobacteria_bacterium_Mor1_genomic.fasta	Acidobacteria bacterium Mor1	acidobacteria bacterium mor1	1	s__Mor1 sp001664505	exact_source_name_unique_gtdb_species	0			assembly_summary_no_match
Otu662	2	573570	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Francisella_sp_TX077310_genomic.fasta	Francisella sp TX077310	francisella sp tx077310	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1016.0	666508	547188	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Phycisphaera_mikurensis_NBRC_102666_genomic.fasta	Phycisphaera mikurensis NBRC 102666	phycisphaera mikurensis nbrc 102666	9	s__BJHL01 sp022843045,s__BJHL01 sp040378885,s__Niveispirillum sp001296005,s__Phycisphaera mikurensis,s__UBA2396 sp943369765,s__UBA966 sp945870475,s__UBA966 sp945877905,s__UBA966 sp945878575,s__UBA966 sp945890745	exact_source_name_ambiguous_gtdb_species	1	s__Phycisphaera mikurensis	GCF_000284115.1	assembly_summary_unique_gtdb_species
Otu923	2	670	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_parahaemolyticus_UCM-V493_genomic.fasta	Vibrio parahaemolyticus UCM-V493	vibrio parahaemolyticus ucm v493	1	s__Vibrio parahaemolyticus	exact_source_name_unique_gtdb_species	1	s__Vibrio parahaemolyticus	GCF_000568495.1	assembly_summary_unique_gtdb_species
Otu769	2	80852	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vw130426_S9_contigs.fasta	Vw130426 S9	vw130426 s9	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu920	2	222136	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Helicobacter_sp_MIT_01-6242_genomic.fasta	Helicobacter sp MIT 01-6242	helicobacter sp mit 01 6242	0		no_exact_source_name_match	1	s__Helicobacter_G enhydrae	GCF_001693335.1	assembly_summary_unique_gtdb_species
Otu37.0	200667	1191459	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Flammeovirga_sp_MY04_genomic.fasta	Flammeovirga sp MY04	flammeovirga sp my04	1	s__Flammeovirga yaeyamensis	exact_source_name_unique_gtdb_species	1	s__Flammeovirga yaeyamensis	GCF_001682195.2	assembly_summary_unique_gtdb_species
Otu393.0	80864	192843	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Rhodoferax_ferrireducens_T118_genomic.fasta	Rhodoferax ferrireducens T118	rhodoferax ferrireducens t118	1	s__Rhodoferax ferrireducens	exact_source_name_unique_gtdb_species	1	s__Rhodoferax ferrireducens	GCF_000013605.1	assembly_summary_unique_gtdb_species
Otu1433	2	2014	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Nocardiopsis_dassonvillei_strain_NOCA502F_genomic.fasta	Nocardiopsis dassonvillei strain NOCA502F	nocardiopsis dassonvillei noca502f	0		no_exact_source_name_match	1	s__Nocardiopsis dassonvillei	GCF_001877055.1	assembly_summary_unique_gtdb_species
Otu391	2	1760	new_order	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15 S2	titti15 s2	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1431	2157	58290	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Archaeoglobus_veneficus_SNP6_genomic.fasta	Archaeoglobus veneficus SNP6	archaeoglobus veneficus snp6	1	s__Archaeoglobus_C veneficus	exact_source_name_unique_gtdb_species	1	s__Archaeoglobus_C veneficus	GCF_000194625.1	assembly_summary_unique_gtdb_species
Otu1430	2	286	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S19_S6_contigs.fasta	S19 S6	s19 s6	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu881.0	72294	201	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Campylobacter_lari_strain_Slaughter_Beach_genomic.fasta	Campylobacter lari strain Slaughter Beach	campylobacter lari slaughter beach	0		no_exact_source_name_match	1	s__Campylobacter_D lari_C	GCF_001017575.1	assembly_summary_unique_gtdb_species
Otu1653	2157	293091	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Haloquadratum_walsbyi_DSM_16790_genomic.fasta	Haloquadratum walsbyi DSM 16790	haloquadratum walsbyi dsm 16790	1	s__Haloquadratum walsbyi	exact_source_name_unique_gtdb_species	1	s__Haloquadratum walsbyi	GCF_000009185.1	assembly_summary_unique_gtdb_species
Otu398	2157	2261	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pyrococcus_furiosus_DSM_3638_genomic.fasta	Pyrococcus furiosus DSM 3638	pyrococcus furiosus dsm 3638	1	s__Pyrococcus furiosus	exact_source_name_unique_gtdb_species	1	s__Pyrococcus furiosus	GCF_000007305.1,GCF_008245085.1	assembly_summary_unique_gtdb_species
Otu46	2157	1007084	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Nitrosoarchaeum_limnia_SFB1_genomic.fasta	Candidatus Nitrosoarchaeum limnia SFB1	candidatus nitrosoarchaeum limnia sfb1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu35.0	403	421	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methylomonas_methanica_MC09_genomic.fasta	Methylomonas methanica MC09	methylomonas methanica mc09	1	s__Methylomonas methanica_B	exact_source_name_unique_gtdb_species	1	s__Methylomonas methanica_B	GCF_000214665.1	assembly_summary_unique_gtdb_species
Otu1536	2	1219	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_NATL1A_genomic.fasta	Prochlorococcus marinus str NATL1A	prochlorococcus marinus natl1a	1	s__Prochlorococcus_B marinus_B	exact_source_name_unique_gtdb_species	1	s__Prochlorococcus_B marinus_B	GCF_000015685.1	assembly_summary_unique_gtdb_species
Otu1534	2	2336	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermotoga_maritima_strain_Tma100_genomic.fasta	Thermotoga maritima strain Tma100	thermotoga maritima tma100	0		no_exact_source_name_match	1	s__Thermotoga maritima	GCF_000978575.1	assembly_summary_unique_gtdb_species
Otu506.0	32033	1896164	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Luteimonas_sp_JM171_genomic.fasta	Luteimonas sp JM171	luteimonas sp jm171	1	s__Luteimonas sp001717465	exact_source_name_unique_gtdb_species	1	s__Luteimonas sp001717465	GCF_001717465.2	assembly_summary_unique_gtdb_species
Otu1010	2	190893	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_coralliilyticus_strain_58_genomic.fasta	Vibrio coralliilyticus strain 58	vibrio coralliilyticus 58	0		no_exact_source_name_match	1	s__Vibrio coralliilyticus	GCF_001693615.1	assembly_summary_unique_gtdb_species
Otu1123	2	29494	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_furnissii_NCTC_11218_genomic.fasta	Vibrio furnissii NCTC 11218	vibrio furnissii nctc 11218	1	s__Vibrio furnissii	exact_source_name_unique_gtdb_species	1	s__Vibrio furnissii	GCF_000184325.1	assembly_summary_unique_gtdb_species
Otu2225.0	72275	589873	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_australica_H_17_genomic.fasta	Alteromonas australica H 17	alteromonas australica h 17	0		no_exact_source_name_match	1	s__Alteromonas australica	GCF_000730385.1	assembly_summary_unique_gtdb_species
Otu1913	2157	54259	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Ignicoccus_islandicus_DSM_13165_genomic.fasta	Ignicoccus islandicus DSM 13165	ignicoccus islandicus dsm 13165	1	s__Ignicoccus islandicus	exact_source_name_unique_gtdb_species	1	s__Ignicoccus islandicus	GCF_001481685.1	assembly_summary_unique_gtdb_species
Otu717	2157	1183377	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pyrococcus_sp_ST04_genomic.fasta	Pyrococcus sp ST04	pyrococcus sp st04	1	s__Pyrococcus sp000263735	exact_source_name_unique_gtdb_species	1	s__Pyrococcus sp000263735	GCF_000263735.1	assembly_summary_unique_gtdb_species
Otu169.0	49546	59600	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga algicola DSM 14237	cellulophaga algicola dsm 14237	1	s__Cellulophaga algicola	exact_source_name_unique_gtdb_species	1	s__Cellulophaga algicola	GCF_000186265.1	assembly_summary_unique_gtdb_species
Otu169.1	49546	1336795	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Formosa_sp_Hel3_A1_48_genomic.fasta	Formosa sp Hel3 A1 48	formosa sp hel3 a1 48	2	s__UBA3537 sp001735715,s__UBA3537 sp947503105	exact_source_name_ambiguous_gtdb_species	1	s__UBA3537 sp001735715	GCF_001735715.1	assembly_summary_unique_gtdb_species
Otu2227.0	49546	104267	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/T-2016-70-F4-1_S12_contigs.fasta	T-2016-70-F4-1 S12	t 2016 70 f4 1 s12	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2433.0	72275	1526571	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Lacimicrobium_alkaliphilum_strain_KCTC_32984_genomic.fasta	Lacimicrobium alkaliphilum strain KCTC 32984	lacimicrobium alkaliphilum kctc 32984	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1871	2	767892	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Puniceispirillum_marinum_IMCC1322_genomic.fasta	Candidatus Puniceispirillum marinum IMCC1322	candidatus puniceispirillum marinum imcc1322	1	s__Puniceispirillum marinum	exact_source_name_unique_gtdb_species	1	s__Puniceispirillum marinum	GCF_000024465.1	assembly_summary_unique_gtdb_species
Otu1870	2	1238	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_AY6492A_genomic.fasta	Piscirickettsia salmonis strain AY6492A	piscirickettsia salmonis ay6492a	0		no_exact_source_name_match	1	s__Piscirickettsia salmonis	GCF_001932595.1	assembly_summary_unique_gtdb_species
Otu185.0	28228	28229	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Colwellia_psychrerythraea_34H_genomic.fasta	Colwellia psychrerythraea 34H	colwellia psychrerythraea 34h	1	s__Colwellia psychrerythraea_A	exact_source_name_unique_gtdb_species	1	s__Colwellia psychrerythraea_A	GCF_000012325.1	assembly_summary_unique_gtdb_species
Otu1876	2	294	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/MC8_S4_contigs.fasta	MC8 S4	mc8 s4	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1179.1	72275	226	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_stellipolaris_strain_PQQ-44_genomic.fasta	Alteromonas stellipolaris strain PQQ-44	alteromonas stellipolaris pqq 44	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1179.0	72275	314275	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_AltDE1_genomic.fasta	Alteromonas macleodii AltDE1	alteromonas macleodii altde1	0		no_exact_source_name_match	1	s__Alteromonas mediterranea	GCF_000310085.1	assembly_summary_unique_gtdb_species
Otu1970	2	40269	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A22_S22_contigs.fasta	A22 S22	a22 s22	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu889.0	49546	52959	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Polaribacter_sp_Hel1_33_78_genomic.fasta	Polaribacter sp Hel1 33 78	polaribacter sp hel1 33 78	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1129	2	86304	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Saccharophagus_degradans_2-40_genomic.fasta	Saccharophagus degradans 2-40	saccharophagus degradans 2 40	1	s__Saccharophagus degradans	exact_source_name_unique_gtdb_species	1	s__Saccharophagus degradans	GCF_000013665.1	assembly_summary_unique_gtdb_species
