sample	source_genome_id	source_profile_taxid	species_taxid	species_label	abundance_pct_all	profile_scope	taxpathsn	recommended_gtdb_species	recommended_resolution_rule	taxid_gtdb_species_count	ncbi_name_gtdb_species_count	gtdb_binomial_species_count
4	ASV810.7	573.19	573	Klebsiella pneumoniae	0.0082	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae|Klebsiella pneumoniae strain	s__Klebsiella pneumoniae	unique_gtdb_binomial	63	63	1
4	ASV374.5	53346.7	53346	Enterococcus mundtii	0.0082	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus mundtii|Enterococcus mundtii strain		unresolved	4	4	0
4	ASV576.11	1496.22	1496	Clostridioides difficile	0.0075	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Clostridioides difficile strain	s__Clostridioides difficile	unique_gtdb_binomial	9	9	1
4	hvASV12.8	2555548.1	2846388	Menderavirus IMESM1	0.0069	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Menderavirus|Menderavirus IMESM1|Stenotrophomonas phage YB07 strain		out_of_scope	0	0	0
4	vASV3.0	2029671.1	2845179	Skunavirus sv66901	0.0064	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv66901|Lactococcus phage 66901 strain		out_of_scope	0	0	0
4	ASV828.10	2584587.1	2584587	Akkermansia sp. BIOML-A31	0.0063	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia sp. BIOML-A31|Akkermansia sp. BIOML-A31 strain	s__Akkermansia sp004167605	unique_species_taxid	1	1	0
4	fASV1.1	1196081.1	1196081	Talaromyces amestolkiae	0.0061	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Trichocomaceae|Talaromyces|Talaromyces amestolkiae|Talaromyces amestolkiae strain		out_of_scope	0	0	0
4	ASV135.6	246787.8	246787	Bacteroides cellulosilyticus	0.006	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides cellulosilyticus|Bacteroides cellulosilyticus strain	s__Bacteroides cellulosilyticus	unique_gtdb_binomial	8	8	1
4	ASV101.12	28116.3	28116	Bacteroides ovatus	0.0052	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus|Bacteroides ovatus strain	s__Bacteroides ovatus	unique_gtdb_binomial	10	10	1
4	ASV830.4	239935.9	239935	Akkermansia muciniphila	0.0052	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia muciniphila|Akkermansia muciniphila strain	s__Akkermansia muciniphila	unique_gtdb_binomial	110	110	1
4	ASV509.0	292800.3	292800	Flavonifractor plautii	0.0049	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|Flavonifractor plautii|Flavonifractor plautii strain	s__Flavonifractor plautii	unique_gtdb_binomial	4	4	1
4	ASV827.5	2927224.1	2927224	Akkermansia massiliensis	0.0049	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia massiliensis|Akkermansia massiliensis strain	s__Akkermansia massiliensis	unique_species_taxid	1	1	1
4	ASV297.2	1496.11	1496	Clostridioides difficile	0.0045	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Clostridioides difficile strain	s__Clostridioides difficile	unique_gtdb_binomial	9	9	1
4	ASV341.2	1502.3	1502	Clostridium perfringens	0.0041	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium perfringens|Clostridium perfringens strain		unresolved	7	7	0
4	ASV392.1	1912855.2	1912855	Faecalimonas umbilicata	0.0041	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Faecalimonas|Faecalimonas umbilicata|Faecalimonas umbilicata strain	s__Faecalimonas umbilicata	unique_gtdb_binomial	2	2	1
4	ASV519.7	1351.62	1351	Enterococcus faecalis	0.0041	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis|Enterococcus faecalis strain	s__Enterococcus faecalis	unique_gtdb_binomial	8	8	1
4	ASV86.5	84112.14	84112	Eggerthella lenta	0.0037	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta|Eggerthella lenta strain	s__Eggerthella lenta	unique_species_taxid	1	1	1
4	ASV499.2	169435.2	169435	Anaerotruncus colihominis	0.0037	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus colihominis|Anaerotruncus colihominis strain	s__Anaerotruncus colihominis	unique_gtdb_binomial	3	3	1
4	ASV808.0	638849.1	638849	Pyramidobacter piscolens	0.0037	gtdb_profile_scope	cellular organisms|Bacteria|Thermotogati|Synergistota|Synergistia|Synergistales|Dethiosulfovibrionaceae|Pyramidobacter|Pyramidobacter piscolens|Pyramidobacter piscolens strain	s__Pyramidobacter piscolens	unique_gtdb_binomial	2	2	1
4	ASV709.1	1463165.2	1463165	Klebsiella quasipneumoniae	0.0037	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella quasipneumoniae|Klebsiella quasipneumoniae strain	s__Klebsiella quasipneumoniae	unique_gtdb_binomial	2	2	1
4	ASV437.6	1599.1	1599	Latilactobacillus sakei	0.0037	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Latilactobacillus|Latilactobacillus sakei|Latilactobacillus sakei strain	s__Latilactobacillus sakei	unique_gtdb_binomial	2	2	1
4	ASV514.3	317735.1	317735	Enterococcus caccae	0.0037	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus caccae|Enterococcus caccae strain	s__Enterococcus_L caccae	unique_species_taxid	1	1	0
4	vASV15.0	1141139.1	2733583	Vectrevirus ACGC91	0.0035	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autosignataviridae|Vectrevirus|Vectrevirus ACGC91|Escherichia phage vB_EcoP_ACG-C91 strain		out_of_scope	0	0	0
4	ASV331.5	197.11	197	Campylobacter jejuni	0.003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Campylobacterota|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni strain		unresolved	10	10	0
4	ASV582.2	437897.3	437897	Megamonas funiformis	0.0026	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Negativicutes|Selenomonadales|Selenomonadaceae|Megamonas|Megamonas funiformis|Megamonas funiformis strain	s__Megamonas funiformis	unique_species_taxid	1	1	1
4	ASV546.15	1304.15	1304	Streptococcus salivarius	0.0026	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus salivarius|Streptococcus salivarius strain	s__Streptococcus salivarius	unique_gtdb_binomial	10	10	1
4	vASV61.0	1788294.1	3430121	Kayfunavirus 101118UKE1	0.0026	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Kayfunavirus|Kayfunavirus 101118UKE1|Escherichia phage LM33_P1 strain		out_of_scope	0	0	0
4	ASV497.5	1351.99	1351	Enterococcus faecalis	0.0023	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis|Enterococcus faecalis strain	s__Enterococcus faecalis	unique_gtdb_binomial	8	8	1
4	vASV17.0	698487.1	1911010	Kagunavirus K1H	0.002	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Sarkviridae|Kagunavirus|Kagunavirus K1H|Escherichia phage K1H strain		out_of_scope	0	0	0
4	vASV92.0	581037.1	2006174	Pbunavirus pv141	0.002	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Lindbergviridae|Pbunavirus|Pbunavirus pv141|Pseudomonas phage 14-1 strain		out_of_scope	0	0	0
4	ASV743.4	595.1	28901	Salmonella enterica	0.0019	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica subsp. enterica serovar Infantis strain	s__Salmonella enterica	unique_gtdb_binomial	11	11	1
4	ASV124.3	821.3	821	Phocaeicola vulgatus	0.0019	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola vulgatus|Phocaeicola vulgatus strain	s__Phocaeicola vulgatus	unique_gtdb_binomial	10	10	1
4	ASV638.11	670.2	670	Vibrio parahaemolyticus	0.0019	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio parahaemolyticus|Vibrio parahaemolyticus strain	s__Vibrio parahaemolyticus	unique_gtdb_binomial	7	7	1
4	ASV126.6	817.10	817	Bacteroides fragilis	0.0019	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis|Bacteroides fragilis strain	s__Bacteroides fragilis	unique_gtdb_binomial	22	22	1
4	ASV92.7	1639133.2	1639133	Citrobacter portucalensis	0.0019	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter portucalensis|Citrobacter portucalensis strain	s__Citrobacter portucalensis	unique_species_taxid	1	1	1
4	ASV713.6	57743.11	28901	Salmonella enterica	0.0019	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica subsp. enterica serovar Weltevreden strain	s__Salmonella enterica	unique_gtdb_binomial	11	11	1
4	ASV410.0	53443.1	53443	Blautia hydrogenotrophica	0.0015	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Blautia|Blautia hydrogenotrophica|Blautia hydrogenotrophica strain	s__Blautia_A hydrogenotrophica	unique_species_taxid	1	1	0
4	ASV825.7	239935.24	239935	Akkermansia muciniphila	0.0015	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia muciniphila|Akkermansia muciniphila strain	s__Akkermansia muciniphila	unique_gtdb_binomial	110	110	1
4	ASV423.3	72407.1	573	Klebsiella pneumoniae	0.0015	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae|Klebsiella pneumoniae subsp. pneumoniae strain	s__Klebsiella pneumoniae	unique_gtdb_binomial	63	63	1
4	ASV287.0	2816910.1	2816910	Lactococcus sp. LG1267	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus sp. LG1267|Lactococcus sp. LG1267 strain	s__Lactococcus petauri	unique_species_taxid	1	1	0
4	ASV245.3	1351.9	1351	Enterococcus faecalis	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis|Enterococcus faecalis strain	s__Enterococcus faecalis	unique_gtdb_binomial	8	8	1
4	ASV429.0	2652274.1	2652274	Eisenbergiella porci	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Eisenbergiella|Eisenbergiella porci|Eisenbergiella porci strain	s__Eisenbergiella porci	unique_species_taxid	1	1	1
4	ASV481.0	261299.3	261299	Intestinibacter bartlettii	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Intestinibacter|Intestinibacter bartlettii|Intestinibacter bartlettii strain	s__Intestinibacter bartlettii	unique_gtdb_binomial	2	2	1
4	ASV136.11	246787.5	246787	Bacteroides cellulosilyticus	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides cellulosilyticus|Bacteroides cellulosilyticus strain	s__Bacteroides cellulosilyticus	unique_gtdb_binomial	8	8	1
4	ASV639.13	562.13	562	Escherichia coli	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|Escherichia coli strain	s__Escherichia coli	unique_gtdb_binomial	51	51	1
4	ASV550.0	1354.8	1354	Enterococcus hirae	0.0011	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus hirae|Enterococcus hirae strain		unresolved	6	6	0
4	hASV1.0	9606.1	9606	Homo sapiens	0.001	out_of_scope	cellular organisms|Eukaryota|Metazoa|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens|Homo sapiens strain		out_of_scope	0	0	0
4	ASV226.10	2824910.1	2824910	Heyndrickxia faecalis	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Bacillales|Bacillaceae|Heyndrickxia|Heyndrickxia faecalis|Heyndrickxia faecalis strain	s__Weizmannia faecalis	unique_species_taxid	1	1	0
4	ASV173.10	823.19	823	Parabacteroides distasonis	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides distasonis|Parabacteroides distasonis strain	s__Parabacteroides distasonis	unique_gtdb_binomial	23	23	1
4	ASV783.8	28144.1	28901	Salmonella enterica	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica subsp. enterica serovar Derby strain	s__Salmonella enterica	unique_gtdb_binomial	11	11	1
4	ASV463.0	2755567.1	2755567	Enterococcus sp. BSD2780120874b_170522_B6	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus sp. BSD2780120874b_170522_B6|Enterococcus sp. BSD2780120874b_170522_B6 strain	s__Enterococcus_B faecium	unique_species_taxid	1	1	0
4	ASV491.5	1351.70	1351	Enterococcus faecalis	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis|Enterococcus faecalis strain	s__Enterococcus faecalis	unique_gtdb_binomial	8	8	1
4	ASV506.10	1134687.3	1134687	Klebsiella michiganensis	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella michiganensis|Klebsiella michiganensis strain	s__Klebsiella michiganensis	unique_gtdb_binomial	4	4	1
4	ASV472.1	573.30	573	Klebsiella pneumoniae	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae|Klebsiella pneumoniae strain	s__Klebsiella pneumoniae	unique_gtdb_binomial	63	63	1
4	ASV432.1	197.12	197	Campylobacter jejuni	0.0008	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Campylobacterota|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni strain		unresolved	10	10	0
4	hvASV24.0	1208309.1	1208309	Deltapolyomavirus decihominis	0.0007	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cossaviricota|Papovaviricetes|Sepolyvirales|Polyomaviridae|Deltapolyomavirus|Deltapolyomavirus decihominis|Deltapolyomavirus decihominis strain		out_of_scope	0	0	0
4	pASV96	45202.97	45202	unidentified plasmid	0.0007	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV101	45202.102	45202	unidentified plasmid	0.0006	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV102	45202.103	45202	unidentified plasmid	0.0006	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV98	45202.99	45202	unidentified plasmid	0.0006	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV100	45202.101	45202	unidentified plasmid	0.0006	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV99	45202.100	45202	unidentified plasmid	0.0006	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV97	45202.98	45202	unidentified plasmid	0.0006	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	hvASV31.0	682382.1	682382	HMO Astrovirus A	0.0006	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Stelpaviricetes|Stellavirales|Astroviridae|Mamastrovirus|HMO Astrovirus A|HMO Astrovirus A strain		out_of_scope	0	0	0
4	hvASV21.0	3047961.1	3047961	Cyclovirus manukha	0.0005	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cirlivirales|Circoviridae|Cyclovirus|Cyclovirus manukha|Cyclovirus manukha strain		out_of_scope	0	0	0
4	ASV551.0	100886.1	100886	Catenibacterium mitsuokai	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Catenibacterium|Catenibacterium mitsuokai|Catenibacterium mitsuokai strain		unresolved	4	4	0
4	ASV573.6	154288.6	154288	Turicibacter sanguinis	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Turicibacteraceae|Turicibacter|Turicibacter sanguinis|Turicibacter sanguinis strain	s__Turicibacter sanguinis	unique_gtdb_binomial	2	2	1
4	ASV607.0	29466.2	29466	Veillonella parvula	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella parvula|Veillonella parvula strain	s__Veillonella parvula	unique_gtdb_binomial	28	28	1
4	ASV380.1	53442.2	53442	Eubacterium callanderi	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium callanderi|Eubacterium callanderi strain	s__Eubacterium callanderi	unique_species_taxid	1	1	1
4	ASV19.5	1681.2	1681	Bifidobacterium bifidum	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium bifidum|Bifidobacterium bifidum strain	s__Bifidobacterium bifidum	unique_gtdb_binomial	3	3	1
4	ASV6.0	216816.9	216816	Bifidobacterium longum	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium longum|Bifidobacterium longum strain	s__Bifidobacterium longum	unique_gtdb_binomial	10	10	1
4	ASV134.8	357276.6	357276	Phocaeicola dorei	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola dorei|Phocaeicola dorei strain	s__Phocaeicola dorei	unique_gtdb_binomial	30	30	1
4	ASV504.9	1559.6	1559	Clostridium tertium	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium tertium|Clostridium tertium strain	s__Clostridium tertium	unique_gtdb_binomial	3	3	1
4	ASV64.8	1681.7	1681	Bifidobacterium bifidum	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium bifidum|Bifidobacterium bifidum strain	s__Bifidobacterium bifidum	unique_gtdb_binomial	3	3	1
4	ASV8.4	1686.4	1686	Bifidobacterium catenulatum	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium catenulatum|Bifidobacterium catenulatum strain	s__Bifidobacterium catenulatum	unique_gtdb_binomial	5	5	1
4	ASV671.12	573.15	573	Klebsiella pneumoniae	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae|Klebsiella pneumoniae strain	s__Klebsiella pneumoniae	unique_gtdb_binomial	63	63	1
4	ASV681.12	550.2	550	Enterobacter cloacae	0.0004	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae|Enterobacter cloacae strain	s__Enterobacter cloacae	unique_gtdb_binomial	36	38	1
