panel	sample	gtdb_species	is_truth_species	calibrated_probability	calibrated_abundance	reported_ani	max_xny	max_breadth	max_real_min_af	max_zip_af	max_mean_depth	max_depth_cv	profile
hmp_airskin_gtdb_source_abundance	11	s__Corynebacterium simulans	True	0.9608584134419482	0.012468981406864	1.0	999.0	0.889851	0.999	1.0	8.002949	0.613842	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Corynebacterium glutamicum	True	0.9573907184690308	0.1118935178304525	0.983584	830.0	0.748893	0.83	0.748893	60.432811	0.868885	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Nakamurella multipartita	True	0.9552693047055254	0.0040147227045282	1.0	938.0	0.848736	0.938	1.0	2.601195	0.84299	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Sphingomonas panacis	True	0.9534419723254268	0.0037267239603186	1.0	938.0	0.815411	0.938	1.0	2.351552	0.722237	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Actinoalloteichus_A fjordicus	True	0.9499482201505326	0.0038170483802398	1.0	862.0	0.807426	0.862	1.0	2.374029	0.737798	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Staphylococcus lugdunensis	True	0.949002796169076	0.0118731458926424	1.0	926.0	0.899187	0.926	1.0	7.700989	0.60444	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Moraxella catarrhalis	True	0.9434272530804892	0.0225804645057924	0.99287	919.0	0.808729	0.919	0.854819	13.169962	0.753807	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Faucicola osloensis	True	0.9395296908265766	0.0116782970173995	1.0	1000.0	0.48349	1.0	1.0	4.07297	22.338308	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Comamonas acidovorans	True	0.8615487534124837	0.0038214534470036	1.0	555.0	0.280833	0.555	1.0	0.826492	4.424492	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Staphylococcus warneri	True	0.8299674732466997	0.0134022219805472	1.0	934.0	0.782584	0.934	1.0	7.564559	0.895981	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Corynebacterium stationis	True	0.8275213609649659	0.0076626600596355	1.0	997.0	0.800662	0.997	1.0	4.442313	0.831159	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Moraxella bovoculi	True	0.8268874523431253	0.1405121966396921	0.962461	914.0	0.650171	0.914	0.650171	65.88548	1.586083	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Bradyrhizobium denitrificans	True	0.824312817299202	0.0036192770010953	1.0	721.0	0.582774	0.721	1.0	1.641856	1.070298	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Corynebacterium variabile	True	0.8215893747388363	0.0748414203046594	0.982309	797.0	0.669843	0.797	0.6776	36.154565	1.059328	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Moraxella ovis	True	0.8202316936569063	0.136809806201108	0.968694	999.0	0.711305	0.999	0.711305	70.181264	1.565832	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Allorhizobium ampelinum	True	0.8133399864075208	0.003666201058711	1.0	935.0	0.59837	0.935	1.0	1.703152	1.22461	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Methylobacterium radiotolerans	True	0.79192310282145	0.0009091743946322	1.0	485.0	0.319468	0.485	1.0	0.435567	1.736042	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Pseudomonas aeruginosa	True	0.7817615460750251	0.0039483412590794	1.0	799.0	0.581311	0.799	1.0	1.757177	1.10193	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Corynebacterium diphtheriae	True	0.7596446618999577	0.0266165444609023	0.970711	813.0	0.598573	0.813	0.598573	11.489917	1.302735	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Bacillus velezensis	True	0.6736097078203557	0.0037319896699085	1.0	650.0	0.488809	0.65	1.0	1.411269	1.311572	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Janibacter indicus	True	0.5346279061699246	0.0037193503486996	1.0	551.0	0.402915	0.551	1.0	1.160113	1.463287	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Bacillus_A anthracis	True	0.52466502640083	0.0037231544238933	1.0	933.0	0.432418	0.933	1.0	1.246084	1.591645	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Methylobacterium thiocyanatum	True	0.5027474407711993	0.0029533275403262	1.0	541.0	0.375381	0.541	1.0	0.907364	1.476617	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	11	s__Corynebacterium ulcerans	True	0.4616591226730817	0.0095035521986653	1.0	562.0	0.482418	0.562	1.0	3.309912	2.860283	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus aureus	True	0.9918853784985764	0.349584274004052	0.991568	1000.0	0.830684	1.0	0.830684	21.443314	8.902074	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus epidermidis	True	0.9863765930641768	0.0190797738590323	1.0	945.0	0.886281	0.945	1.0	1.408891	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus equorum	True	0.9836305112053992	0.0078323588194986	1.0	711.0	0.515717	0.711	1.0	0.578358	9.809293	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium glutamicum	True	0.9691083539378692	0.0320935655336322	1.0	999.0	0.909643	0.999	1.0	2.369857	0.633638	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus lugdunensis	True	0.9676782702217634	0.0350172086183382	0.999623	945.0	0.91702	0.945	0.991737	2.564379	0.586121	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Aggregatibacter actinomycetemcomitans	True	0.9661774830555911	0.0027515054133759	1.0	258.0	0.200921	0.258	1.0	0.203177	11.91038	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium ulcerans	True	0.965487039928132	0.0107084137403818	1.0	706.0	0.637669	0.706	1.0	0.790732	0.945038	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus carnosus	True	0.965297775551043	0.0136447865373592	1.0	796.0	0.709697	0.796	1.0	1.00756	0.908483	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium terpenotabidum	True	0.9645430088903364	0.0281091053130912	1.0	1000.0	0.948501	1.0	1.0	2.075636	0.431218	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium pseudotuberculosis	True	0.9644348613996884	0.0232810344564011	1.0	967.0	0.928486	0.967	1.0	1.719121	0.575514	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Alicyclobacillus acidocaldarius_A	True	0.954028000786391	0.0034258766023878	1.0	291.0	0.250474	0.291	1.0	0.252974	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Neisseria meningitidis	True	0.9476943834734164	0.2453053477456558	0.96913	987.0	0.507054	0.987	0.507054	9.184709	28.374182	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium testudinoris	True	0.93659314753912	0.0091769572213022	1.0	723.0	0.664152	0.723	1.0	0.677646	0.786431	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus saprophyticus	False	0.9281072047134558	0.0035884396433923	1.0	282.0	0.234661	0.282	1.0	0.264978	2.346313	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium flavescens	True	0.923403372083599	0.0036050155482731	1.0	276.0	0.263763	0.276	1.0	0.266202	1.695602	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Lactococcus cremoris	True	0.9220091371641704	0.0018552825301174	1.0	158.0	0.135732	0.158	1.0	0.136998	2.670221	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus iniae	True	0.9202510225394176	0.0030288809720108	1.0	233.0	0.220895	0.233	1.0	0.223659	1.905056	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium maris	True	0.9199695140245432	0.0049384008379515	1.0	407.0	0.358587	0.407	1.0	0.364662	1.440537	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus agalactiae	True	0.91534894802367	0.0025502381761709	1.0	197.0	0.185913	0.197	1.0	0.188315	2.127017	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Phaeobacter porticola	True	0.9096573226093376	0.0033693505999592	1.0	287.0	0.245515	0.287	1.0	0.2488	1.882087	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Finegoldia magna_H	True	0.8570282196746752	0.0099913162606027	1.0	912.0	0.703511	0.912	1.0	0.73778	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus warneri	True	0.8360930445789534	0.0166556154822408	1.0	931.0	0.777583	0.931	1.0	1.229886	0.90293	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium humireducens	True	0.8326828348441437	0.0163278892582898	1.0	1000.0	0.816713	1.0	1.0	1.205686	0.765308	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus pseudintermedius	True	0.8211705303478316	0.0080821084911047	0.991926	491.0	0.37629	0.491	1.0	0.499678	1.629243	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus condimenti	True	0.8111472347929293	0.0043180508632308	0.997751	335.0	0.259839	0.335	1.0	0.303462	2.037962	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus hyicus	True	0.7955875288309386	0.0058064786018138	0.91312	66.0	0.051563	0.066	0.307893	0.063405	4.738409	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus coagulans	True	0.7899253727104736	0.0040901586989682	1.0	359.0	0.283963	0.359	1.0	0.302026	1.939199	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus hominis	True	0.7860413822918411	0.0024864128169361	1.0	311.0	0.177035	0.311	1.0	0.183602	2.926829	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Roseomonas sp001941945	True	0.7844266881886536	0.0033447846755689	1.0	307.0	0.245986	0.307	1.0	0.246986	10.493384	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus pneumoniae	True	0.7754597195257984	0.0007917432213666	1.0	205.0	0.057039	0.205	1.0	0.058464	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus pantholopis	True	0.7613114457183612	0.0030391596581256	1.0	261.0	0.221186	0.261	1.0	0.224418	2.132017	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus pyogenes	True	0.7521445984544531	0.0010736133130272	0.959891	41.0	0.031537	0.041	0.413785	0.032804	5.988395	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Neisseria lactamica	True	0.7173029412463751	0.1047481365660362	0.944133	683.0	0.292438	0.683	0.292565	2.262939	21.36506	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus constellatus	False	0.7148431533787958	0.0006773740299703	0.998052	114.0	0.046741	0.114	1.0	0.04792	10.493384	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Lactococcus lactis	True	0.7033399389108526	0.0015633624274939	1.0	137.0	0.111146	0.137	1.0	0.115442	3.067952	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Streptococcus anginosus	False	0.6980838002823799	0.0012910381862778	1.0	233.0	0.092266	0.233	1.0	0.095333	8.46548	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Staphylococcus capitis	True	0.5379371259015624	0.0080125411082305	0.95914	229.0	0.181767	0.229	0.800679	0.240811	2.623639	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Salmonella enterica	True	0.4601621354721993	0.0013718321801658	1.0	171.0	0.101296	0.171	1.0	0.101299	25.281187	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Fusobacterium nucleatum	True	0.4221837989711247	0.0017786595972614	1.0	224.0	0.129809	0.224	1.0	0.13134	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	13	s__Rothia mucilaginosa_B	True	0.394052863565713	0.0016039083909034	1.0	303.0	0.117822	0.303	1.0	0.118436	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Staphylococcus aureus	True	0.9930558841456084	0.5727444598569386	0.984751	998.0	0.828684	0.998	0.828684	327.751687	15.419284	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Corynebacterium argentoratense	True	0.990567073036369	0.0081075155309624	1.0	992.0	0.82248	0.992	1.0	4.621888	8.103497	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Parabacteroides distasonis	True	0.9900953170134164	0.0065703474980477	1.0	995.0	0.784629	0.995	1.0	4.537153	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Lachnoclostridium phytofermentans	True	0.9863312891612244	0.0165976862010275	1.0	1000.0	0.942178	1.0	1.0	10.798917	15.779734	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Phocaeicola dorei	True	0.9825979419967662	0.0038193950766468	1.0	760.0	0.477812	0.76	1.0	2.637483	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Acetobacterium woodii	True	0.9763788457912096	0.0023156966809206	1.0	801.0	0.697609	0.801	1.0	1.398068	23.173008	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
hmp_airskin_gtdb_source_abundance	14	s__Carnobacterium maltaromaticum	True	0.9736172891686232	0.0083029370810601	1.0	876.0	0.857546	0.876	1.0	4.932776	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv
