sample	ncbi_species_taxid	truth_name	abundance_pct_all	transfer_method	gtdb_species	taxid_gtdb_species_count	binomial_gtdb_species_count
6	160232	Nanoarchaeum equitans	0.048	unique_taxid	s__Nanoarchaeum equitans	1	1
6	1604004	Halanaeroarchaeum sulfurireducens	0.0192	unique_taxid	s__Halanaeroarchaeum sulfurireducens	1	1
6	1608628	Candidatus Filomicrobium marinum	0.0192	unique_taxid	s__Filomicrobium insigne	1	0
6	1612552	Actinoalloteichus sp. ADI127-7	0.0192	unique_taxid	s__Actinoalloteichus_A fjordicus	1	0
6	161360	Planococcus antarcticus	0.0288	unique_taxid	s__Planococcus antarcticus	1	1
6	161398	Pseudoalteromonas phenolica	0.0192	unique_gtdb_binomial	s__Pseudoalteromonas phenolica	4	1
6	161895	Corynebacterium phocae	0.1057	unique_taxid	s__Corynebacterium phocae	1	1
6	1620421	Hoeflea sp. IMCC20628	0.0288	unique_taxid	s__Hoeflea sp001011155	1	0
6	1644130	Maribacter sp. 1_2014MBL_MicDiv	0.048	unique_taxid	s__Maribacter dokdonensis	1	0
6	1646	Renibacterium salmoninarum	0.0096	unique_gtdb_binomial	s__Renibacterium salmoninarum	2	1
6	1660251	Acidobacteria bacterium Mor1	0.0288	unique_taxid	s__Mor1 sp001664505	1	0
6	1670800	Mesorhizobium sp. B7	0.0288	unique_taxid	s__Aquibium oceanicum	1	0
6	167642	Ilyobacter polytropus	0.1633	unique_gtdb_binomial	s__Ilyobacter polytropus	2	1
6	168695	Salinispora tropica	0.0069	unique_taxid	s__Micromonospora tropica	1	0
6	168697	Salinispora arenicola	0.0291	unique_taxid	s__Micromonospora arenicola	1	0
6	1699311	Pseudomonas sp. P1.31	0.0192	unique_taxid	s__Aquipseudomonas rustica	1	0
6	1705	Corynebacterium stationis	0.0192	unique_taxid	s__Corynebacterium stationis	1	1
6	1712654	Thermococcus piezophilus	0.0288	unique_taxid	s__Thermococcus piezophilus	1	1
6	171437	Tistrella mobilis	0.0206	unique_gtdb_binomial	s__Tistrella mobilis	2	1
6	1720344	Psychrobacter sp. AntiMn-1	0.0096	unique_taxid	s__Psychrobacter pacificensis	1	0
6	1723645	Rhodococcus sp. 008	0.0096	unique_taxid	s__Rhodococcus_F qingshengii	1	0
6	1736674	Algibacter alginolytica	0.1345	unique_taxid	s__Pseudalgibacter alginicilyticus	1	0
6	1737403	Nanohaloarchaea archaeon SG9	0.0096	unique_taxid	s__JBDGSM01 sp001761425	1	0
6	1763538	Paenibacillus sp. LPB0068	0.0384	unique_taxid	s__Paenibacillus_AQ crassostreae	1	0
6	1790137	Wenyingzhuangia fucanilytica	0.1076	unique_taxid	s__Wenyingzhuangia fucanilytica	1	1
6	1816218	Colwellia sp. PAMC 20917	0.0384	unique_taxid	s__Colwellia_A sp001767295	1	0
6	1821621	Marinobacterium sp. ST58-10	0.0307	unique_taxid	s__Marinobacterium_A aestuarii	1	0
6	1850250	Rhodobacter sp. LPB0142	0.004	unique_taxid	s__Rhodobacter xanthinilyticus	1	0
6	1850252	Tenacibaculum sp. LPB0136	0.0288	unique_taxid	s__Polaribacter todarodis	1	0
6	1855377	Candidatus Aquiluna sp. UB-MaderosW2red	0.0096	unique_taxid	s__Aquiluna sp900100865	1	0
6	186192	Marinithermus hydrothermalis	0.0192	unique_taxid	s__Marinithermus hydrothermalis	1	1
6	187145	Caldithrix abyssi	0.0384	unique_gtdb_binomial	s__Caldithrix abyssi	4	1
6	1874317	Marinobacter salinus	0.0071	unique_taxid	s__Marinobacter salinus	1	1
6	187493	Thalassolituus oleivorans	0.4017	unique_gtdb_binomial	s__Thalassolituus oleivorans	2	1
6	187878	Thermococcus gammatolerans	0.0576	unique_taxid	s__Thermococcus gammatolerans	1	1
6	1881061	Stappia sp. ES.058	0.0192	unique_taxid	s__Stappia sp900105595	1	0
6	1885919	Brucella sp. 141012304	0.0288	unmapped		0	0
6	188908	Oleispira antarctica	0.0865	unique_taxid	s__Oleispira antarctica	1	1
6	1897729	Halomonas aestuarii	0.1441	unique_taxid	s__Halomonas aestuarii	1	1
6	19	Pelobacter carbinolicus	0.1149	unique_taxid	s__Syntrophotalea carbinolica	1	0
6	1906738	Hyphomonas sp. Mor2	0.0192	unique_taxid	s__Henriciella sp001854405	1	0
6	190893	Vibrio coralliilyticus	0.2306	unique_gtdb_binomial	s__Vibrio coralliilyticus	2	1
6	191026	Desulfovibrio hydrothermalis	0.1922	unique_taxid	s__Maridesulfovibrio hydrothermalis	1	0
6	1913577	Gramella sp. LPB0144	0.0384	unique_taxid	s__Christiangramia salexigens	1	0
6	1920883	Donghicola sp. JLT3646	0.0007	unique_taxid	s__Marivivens geojensis	1	0
6	192421	Planococcus maritimus	0.0288	unique_gtdb_binomial	s__Planococcus maritimus	6	1
6	192843	Rhodoferax ferrireducens	0.0096	unique_gtdb_binomial	s__Rhodoferax ferrireducens	5	1
6	197162	Deferribacter desulfuricans	0.0384	unique_taxid	s__Deferribacter desulfuricans	1	1
6	198252	Candidatus Pelagibacter ubique	0.0093	ambiguous_taxid		21	0
6	201	Campylobacter lari	0.0096	ambiguous_taxid		6	0
6	205844	Novosphingobium pentaromativorans	0.0096	unique_gtdb_binomial	s__Novosphingobium pentaromativorans	2	1
6	208216	Parvularcula bermudensis	0.0096	unique_taxid	s__Parvularcula bermudensis	1	1
6	212663	Vibrio tasmaniensis	0.0288	unique_gtdb_binomial	s__Vibrio tasmaniensis	4	1
6	215813	Dinoroseobacter shibae	0.0576	unique_taxid	s__Dinoroseobacter shibae	1	1
6	2187	Methanococcus vannielii	0.0096	unique_taxid	s__Methanococcus vannielii	1	1
6	2188	Methanococcus voltae	0.0192	unique_gtdb_binomial	s__Methanococcus voltae	3	1
6	2198	Methanoculleus marisnigri	0.0096	unique_gtdb_binomial	s__Methanoculleus marisnigri	2	1
6	221822	Phaeobacter inhibens	0.0192	unique_taxid	s__Phaeobacter inhibens	1	1
6	2234	Archaeoglobus fulgidus	0.1153	unique_taxid	s__Archaeoglobus fulgidus	1	1
6	2252	Haloferax mediterranei	0.0096	unique_taxid	s__Haloferax mediterranei	1	1
6	2261	Pyrococcus furiosus	0.048	unique_taxid	s__Pyrococcus furiosus	1	1
6	228	Pseudoalteromonas haloplanktis	0.0384	unique_gtdb_binomial	s__Pseudoalteromonas haloplanktis	3	1
6	2280	Staphylothermus marinus	0.0096	unique_taxid	s__Staphylothermus marinus	1	1
6	228745	Thermovibrio ammonificans	0.0096	unique_taxid	s__Thermovibrio ammonificans	1	1
6	2296	Desulfobacterium autotrophicum	0.221	ambiguous_taxid		2	0
6	229980	Aeropyrum camini	0.0769	unique_taxid	s__Aeropyrum camini	1	1
6	2322	Methanohalobium evestigatum	0.0096	unique_taxid	s__Methanohalobium evestigatum	1	1
6	232259	Belliella baltica	0.0192	unique_taxid	s__Belliella baltica	1	1
6	2336	Thermotoga maritima	0.0192	unique_taxid	s__Thermotoga maritima	1	1
6	2352	Flexistipes sinusarabici	0.0384	unique_taxid	s__Flexistipes sinusarabici	1	1
6	2434	Roseobacter denitrificans	0.0576	unique_taxid	s__Roseobacter denitrificans	1	1
6	244787	Nautilia profundicola	0.0192	unique_taxid	s__Nautilia profundicola	1	1
6	246432	Staphylococcus equorum	0.0096	unique_gtdb_binomial	s__Staphylococcus equorum	3	1
6	246969	Thermococcus sp. AM4	0.0096	unique_taxid	s__Thermococcus sp000151205	1	0
6	252307	Robiginitalea biformata	0.0192	unique_gtdb_binomial	s__Robiginitalea biformata	2	1
6	253245	Owenweeksia hongkongensis	0.1441	unique_gtdb_binomial	s__Owenweeksia hongkongensis	4	1
6	261964	Kangiella koreensis	0.0288	unique_taxid	s__Kangiella koreensis	1	1
6	269261	Nitratifractor salsuginis	0.0192	unique_taxid	s__Nitratifractor salsuginis	1	1
6	271098	Shewanella halifaxensis	0.1153	unique_gtdb_binomial	s__Shewanella halifaxensis	2	1
6	2724	Hirschia baltica	0.0047	unique_taxid	s__Hirschia baltica	1	1
6	2743	Marinobacter hydrocarbonoclasticus	0.074	ambiguous_taxid		4	0
6	2746	Halomonas elongata	0.0052	unique_gtdb_binomial	s__Halomonas elongata	2	1
6	28108	Alteromonas macleodii	0.196	unique_gtdb_binomial	s__Alteromonas macleodii	13	1
6	28173	Vibrio nigripulchritudo	0.0096	unique_taxid	s__Vibrio nigripulchritudo	1	1
6	28223	Desulfobacula toluolica	0.4324	unique_taxid	s__Desulfobacula toluolica	1	1
6	28229	Colwellia psychrerythraea	0.0096	ambiguous_taxid		4	0
6	28901	Salmonella enterica	0.0096	unique_gtdb_binomial	s__Salmonella enterica	11	1
6	290400	Jannaschia sp. CCS1	0.0192	unique_taxid	s__Gymnodinialimonas sp000013565	1	0
6	292414	Ruegeria sp. TM1040	0.0046	unique_taxid	s__Epibacterium sp000014065	1	0
6	29292	Pyrococcus abyssi	0.0096	unique_taxid	s__Pyrococcus abyssi	1	1
6	293091	Haloquadratum walsbyi	0.0384	unique_gtdb_binomial	s__Haloquadratum walsbyi	3	1
6	29498	Vibrio tubiashii	0.1537	unique_gtdb_binomial	s__Vibrio tubiashii	3	1
6	29542	Pelobacter acetylenicus	2.0854	unique_taxid	s__Syntrophotalea acetylenica	1	0
6	29549	Rhodothermus marinus	0.0576	unique_gtdb_binomial	s__Rhodothermus marinus	2	1
6	300231	Glaciecola nitratireducens	0.0673	unique_taxid	s__Glaciecola nitratireducens	1	1
6	307121	Micromonospora krabiensis	0.0093	unique_taxid	s__Micromonospora krabiensis	1	1
6	309805	Persephonella marina	0.0192	unique_taxid	s__Persephonella marina	1	1
6	313588	Croceibacter atlanticus	0.009	unique_taxid	s__Croceibacter atlanticus	1	1
6	313590	Dokdonia sp. MED134	0.0384	unique_taxid	s__Dokdonia sp947496725	1	0
6	313603	Maribacter sp. HTCC2170	0.0192	unique_taxid	s__Maribacter_A sp000153165	1	0
6	314275	Alteromonas mediterranea	1.2778	unique_taxid	s__Alteromonas mediterranea	1	1
6	314282	Psychromonas sp. CNPT3	0.1729	unique_taxid	s__Psychromonas sp000153405	1	0
6	316	Pseudomonas stutzeri	0.0288	ambiguous_taxid		51	0
6	316278	Synechococcus sp. RCC307	0.0865	unique_taxid	s__RCC307 sp000063525	1	0
6	316279	Synechococcus sp. CC9902	0.0673	ambiguous_taxid		2	0
6	320787	Cyclobacterium amurskyense	0.0096	unique_taxid	s__Cyclobacterium amurskyense	1	1
6	324767	Bacillus infantis	0.0192	ambiguous_taxid		5	0
6	326544	Paraglaciecola psychrophila	0.063	unique_gtdb_binomial	s__Paraglaciecola psychrophila	2	1
6	328515	Nonlabens dokdonensis	0.2402	unique_gtdb_binomial	s__Nonlabens dokdonensis	2	1
6	33	Myxococcus fulvus	0.0288	unique_taxid	s__Myxococcus fulvus	1	1
6	336261	Thermovirga lienii	0.0961	unique_taxid	s__Thermovirga lienii	1	1
6	338192	Nitrosopumilus maritimus	0.0096	unique_taxid	s__Nitrosopumilus maritimus	1	1
6	33994	Neorickettsia helminthoeca	0.0096	unique_taxid	s__Neorickettsia helminthoeca	1	1
6	342948	Thermococcus onnurineus	0.0096	unique_taxid	s__Thermococcus onnurineus	1	1
6	342949	Pyrococcus sp. NA2	0.1345	unique_taxid	s__Pyrococcus sp000211475	1	0
6	349106	Psychrobacter sp. PRwf-1	0.0096	unmapped		0	0
6	351091	Oscillibacter valericigenes	0.0288	unique_gtdb_binomial	s__Oscillibacter valericigenes	8	1
6	35746	Haloferax gibbonsii	0.0096	unique_taxid	s__Haloferax gibbonsii	1	1
6	357794	Psychromonas ingrahamii	0.0384	unique_taxid	s__Psychromonas ingrahamii	1	1
6	35806	Rhodovulum sulfidophilum	0.0096	unique_gtdb_binomial	s__Rhodovulum sulfidophilum	3	1
6	361183	Altererythrobacter epoxidivorans	0.0096	unique_taxid	s__Erythrobacter epoxidivorans	1	0
6	364197	Pseudomonas pohangensis	0.0096	unique_taxid	s__Aquipseudomonas pohangensis	1	0
6	379547	Aciduliprofundum boonei	0.0192	unique_taxid	s__Aciduliprofundum boonei	1	1
6	38027	Methanosarcina siciliae	0.0865	unique_taxid	s__Methanosarcina siciliae	1	1
6	386487	Candidatus Ruthia magnifica	0.0096	unique_taxid	s__Ruthia magnifica	1	0
6	387093	Sulfurovum sp. NBC37-1	0.6822	unique_taxid	s__Sulfurovum sp000010345	1	0
6	39152	Methanococcus maripaludis	0.0961	unique_gtdb_binomial	s__Methanococcus maripaludis	3	1
6	395922	Coraliomargarita akajimensis	0.0192	unique_gtdb_binomial	s__Coraliomargarita akajimensis	2	1
6	39766	Sulfurimonas denitrificans	0.0096	unique_taxid	s__Sulfurimonas denitrificans	1	1
6	398743	Zunongwangia profunda	0.0576	unique_taxid	s__Zunongwangia profunda	1	1
6	39960	Erythrobacter litoralis	0.3651	unique_gtdb_binomial	s__Erythrobacter litoralis	3	1
6	400668	Marinomonas sp. MWYL1	0.0096	unmapped		0	0
6	40214	Acinetobacter johnsonii	0.0096	unique_gtdb_binomial	s__Acinetobacter johnsonii	4	1
6	40269	Aliivibrio salmonicida	0.4035	unique_taxid	s__Aliivibrio salmonicida	1	1
6	414778	Planococcus donghaensis	0.0961	unique_gtdb_binomial	s__Planococcus donghaensis	3	1
6	421	Methylomonas methanica	0.1153	unique_gtdb_binomial	s__Methylomonas methanica	3	1
6	42443	Roseobacter litoralis	0.0096	unique_taxid	s__Roseobacter litoralis	1	1
6	42444	Marinovum algicola	0.0055	unique_taxid	s__Marinovum algicola	1	1
6	430914	Halorhabdus tiamatea	0.0384	unique_taxid	s__Halorhabdus tiamatea	1	1
6	43989	Cyanothece sp. ATCC 51142	0.0096	unique_taxid	s__Crocosphaera subtropica	1	0
6	44012	Ferrimonas balearica	0.0096	unique_gtdb_binomial	s__Ferrimonas balearica	4	1
6	447471	Simiduia agarivorans	0.0288	unique_taxid	s__Simiduia agarivorans	1	1
6	45658	Vibrio scophthalmi	0.1633	unique_gtdb_binomial	s__Vibrio scophthalmi	2	1
6	46541	Thermosipho melanesiensis	0.0096	unique_taxid	s__Thermosipho melanesiensis	1	1
6	467094	Ilumatobacter coccineus	0.2018	ambiguous_taxid		2	0
6	488546	Campylobacter peloridis	0.0096	unique_taxid	s__Campylobacter_D peloridis	1	0
6	490759	Marinobacter sp. BSs20148	0.0576	unique_taxid	s__Marinobacter psychrophilus	1	0
6	502682	Erythrobacter gangjinensis	0.0288	unique_taxid	s__Alteraurantiacibacter gangjinensis	1	0
6	50339	Thermoplasma volcanium	0.0288	unique_taxid	s__Thermoplasma volcanium	1	1
6	51589	Haloarcula hispanica	0.0096	unique_taxid	s__Haloarcula hispanica	1	1
6	516051	Muricauda lutaonensis	0.0192	unique_taxid	s__Flagellimonas_A lutaonensis	1	0
6	52133	Acinetobacter venetianus	0.0673	unique_taxid	s__Acinetobacter venetianus	1	1
6	531813	Pelagibacterium halotolerans	0.0096	unique_gtdb_binomial	s__Pelagibacterium halotolerans	2	1
6	53946	Octadecabacter arcticus	0.0192	unique_taxid	s__Octadecabacter arcticus	1	1
6	53953	Pyrococcus horikoshii	0.0096	unique_taxid	s__Pyrococcus horikoshii	1	1
6	54120	Methanolacinia petrolearia	0.0288	unique_taxid	s__Methanolacinia petrolearia	1	1
6	54248	Hyperthermus butylicus	1.816	unique_taxid	s__Hyperthermus butylicus	1	1
6	54252	Pyrolobus fumarii	0.0288	unique_taxid	s__Pyrolobus fumarii	1	1
6	54259	Ignicoccus islandicus	0.0192	unique_taxid	s__Ignicoccus islandicus	1	1
6	545619	Paraoerskovia marina	0.0384	unique_taxid	s__Paraoerskovia marina	1	1
6	55601	Vibrio anguillarum	0.269	unique_taxid	s__Vibrio anguillarum	1	1
6	55802	Thermococcus barophilus	0.0576	unique_taxid	s__Thermococcus_B barophilus	1	0
6	57029	Psychroflexus torquis	0.0096	unique_taxid	s__Psychroflexus torquis	1	1
6	573570	Francisella sp. TX077310	0.0096	unique_taxid	s__Francisella uliginis	1	0
6	58049	Colwellia sp. MT41	0.1345	unique_taxid	s__Colwellia marinimaniae	1	0
6	58290	Archaeoglobus veneficus	0.0192	unique_taxid	s__Archaeoglobus_C veneficus	1	0
6	585423	Synechococcus sp. KORDI-49	0.0288	unique_taxid	s__Parasynechococcus sp000737575	1	0
6	585425	Synechococcus sp. KORDI-52	0.0096	unique_taxid	s__Parasynechococcus sp000737595	1	0
6	589873	Alteromonas australica	0.0769	unique_taxid	s__Alteromonas australica	1	1
6	59600	Cellulophaga algicola	0.0222	unique_taxid	s__Cellulophaga algicola	1	1
6	60217	Shewanella violacea	0.1057	unique_taxid	s__Shewanella violacea	1	1
6	60478	Shewanella amazonensis	0.0096	unique_taxid	s__Shewanella amazonensis	1	1
6	60890	Phaeobacter gallaeciensis	0.0825	unique_gtdb_binomial	s__Phaeobacter gallaeciensis	4	1
6	60961	Shewanella woodyi	0.0192	unique_gtdb_binomial	s__Shewanella woodyi	2	1
6	62322	Shewanella baltica	0.5381	unique_taxid	s__Shewanella baltica	1	1
6	636	Edwardsiella tarda	0.0096	unique_gtdb_binomial	s__Edwardsiella tarda	2	1
6	644281	Methanocaldococcus sp. FS406-22	0.0192	unique_taxid	s__Methanocaldococcus sp000025525	1	0
6	645	Aeromonas salmonicida	0.048	unique_taxid	s__Aeromonas salmonicida	1	1
6	645517	Altererythrobacter namhicola	0.048	unique_taxid	s__Paraurantiacibacter namhicola	1	0
6	651457	Kosmotoga olearia	0.0096	unique_taxid	s__Kosmotoga olearia	1	1
6	65555	Desulfocapsa sulfexigens	0.2114	unique_gtdb_binomial	s__Desulfocapsa sulfexigens	4	1
6	657445	Francisella noatunensis	0.0384	unique_taxid	s__Francisella noatunensis	1	1
6	663	Vibrio alginolyticus	0.0673	unique_gtdb_binomial	s__Vibrio alginolyticus	7	1
6	666	Vibrio cholerae	0.0673	unique_gtdb_binomial	s__Vibrio cholerae	4	1
6	668	Aliivibrio fischeri	0.0288	unique_gtdb_binomial	s__Aliivibrio fischeri	3	1
6	669041	Tenacibaculum dicentrarchi	0.0995	ambiguous_taxid		2	0
6	670	Vibrio parahaemolyticus	0.0384	unique_gtdb_binomial	s__Vibrio parahaemolyticus	7	1
6	680	Vibrio campbellii	0.0192	unique_gtdb_binomial	s__Vibrio campbellii	2	1
6	680279	Agarivorans gilvus	0.0096	unique_taxid	s__Agarivorans gilvus	1	1
6	692370	Altererythrobacter dongtanensis	0.0192	unique_taxid	s__Tsuneonella dongtanensis	1	0
6	702113	Novosphingobium sp. PP1Y	0.1249	unique_taxid	s__Novosphingobium sp000253255	1	0
6	70864	Shewanella pealeana	0.0096	unique_taxid	s__Shewanella pealeana	1	1
6	713887	Candidatus Atelocyanobacterium thalassa	0.0096	ambiguous_taxid		3	0
6	73141	Thiocystis violascens	0.0769	ambiguous_taxid		2	0
6	73913	Methanocaldococcus vulcanius	0.0865	unique_taxid	s__Methanocaldococcus vulcanius	1	1
6	73919	Thermaerobacter marianensis	0.0096	unique_gtdb_binomial	s__Thermaerobacter marianensis	4	1
6	74109	Photobacterium profundum	0.0096	unique_gtdb_binomial	s__Photobacterium profundum	2	1
6	74318	Maricaulis maris	0.0049	unique_gtdb_binomial	s__Maricaulis maris	4	1
6	744985	alpha proteobacterium HIMB59	0.0192	ambiguous_taxid		2	0
6	754409	Winogradskyella sp. PG-2	0.0769	unique_taxid	s__Winogradskyella sp000828715	1	0
6	754476	Methylophaga nitratireducenticrescens	0.0096	unique_taxid	s__Methylophaga nitratireducenticrescens	1	1
6	759620	Weissella ceti	0.0673	unique_gtdb_binomial	s__Weissella ceti	2	1
6	762954	Siansivirga zeaxanthinifaciens	0.0091	unique_taxid	s__Siansivirga zeaxanthinifaciens	1	1
6	76594	Cellulophaga baltica	0.1046	unique_gtdb_binomial	s__Cellulophaga baltica	2	1
6	797277	Pseudomonas litoralis	0.0096	unique_taxid	s__Halopseudomonas litoralis	1	0
6	80679	Thioflavicoccus mobilis	0.0576	unique_taxid	s__Thioflavicoccus mobilis	1	1
6	80852	Aliivibrio wodanis	0.3747	unique_taxid	s__Aliivibrio wodanis	1	1
6	80854	Moritella viscosa	0.3657	unique_taxid	s__Moritella viscosa	1	1
6	81032	Hyphomonas neptunium	0.0384	unique_taxid	s__Hyphomonas neptunia	1	0
6	82654	Pseudanabaena sp. PCC 7367	0.0096	unique_taxid	s__Thalassoporum mexicanum	1	0
6	84588	Synechococcus sp. WH 8102	0.0096	unique_taxid	s__Parasynechococcus marisnigri	1	0
6	84980	Desulfotalea psychrophila	0.4996	unique_taxid	s__Desulfotalea psychrophila	1	1
6	859653	alpha proteobacterium HIMB5	0.0288	unique_taxid	s__Pelagibacter sp000299095	1	0
6	86304	Saccharophagus degradans	0.0192	unique_taxid	s__Saccharophagus degradans	1	1
6	873	Desulfovibrio africanus	0.0096	unique_taxid	s__Desulfocurvibacter africanus	1	0
6	876	Desulfovibrio desulfuricans	0.0288	unique_gtdb_binomial	s__Desulfovibrio desulfuricans	8	1
6	879567	Desulfovibrio piezophilus	0.2114	unique_taxid	s__Pseudodesulfovibrio piezophilus	1	0
6	89184	Ruegeria pomeroyi	0.0288	ambiguous_taxid		2	0
6	897	Desulfococcus multivorans	0.1922	unique_taxid	s__Desulfococcus multivorans	1	1
6	90736	Moritella marina	0.0091	unique_taxid	s__Moritella marina	1	1
6	911045	Pseudovibrio sp. FO-BEG1	0.0138	unique_taxid	s__Pseudovibrio sp000156235	1	0
6	914150	Kangiella geojedonensis	0.1345	unique_taxid	s__Kangiella geojedonensis	1	1
6	930802	Nonlabens marinus	0.0096	unique_taxid	s__Nonlabens marinus	1	1
6	936476	Marinomonas posidonica	0.3843	unique_gtdb_binomial	s__Marinomonas posidonica	2	1
6	94122	Shewanella sp. ANA-3	0.6053	unique_taxid	s__Shewanella sp029835735	1	0
6	959	Bdellovibrio bacteriovorus	0.0384	unique_gtdb_binomial	s__Bdellovibrio bacteriovorus	14	1
6	96345	Flavobacterium psychrophilum	0.3676	unique_gtdb_binomial	s__Flavobacterium psychrophilum	38	1
6	97084	Halobacteriovorax marinus	0.0192	unique_gtdb_binomial	s__Halobacteriovorax marinus	2	1
6	971279	Palaeococcus pacificus	0.2402	unique_taxid	s__Palaeococcus pacificus	1	1
6	979	Cellulophaga lytica	0.0288	unique_gtdb_binomial	s__Cellulophaga lytica	2	1
6	983544	Lacinutrix sp. 5H-3-7-4	0.048	unique_taxid	s__Lacinutrix sp000211855	1	0
6	983545	Glaciecola sp. 4H-3-7+YE-5	0.1249	unique_taxid	s__Paraglaciecola chathamensis	1	0
6	983548	Dokdonia sp. 4H-3-7-5	0.1255	unique_taxid	s__Dokdonia sp000212355	1	0
6	99286	Flavobacterium frigidarium	0.0576	unique_taxid	s__Flavobacterium frigidarium	1	1
7	1003110	Verrucosispora maris	0.0091	unique_taxid	s__Micromonospora gifhornensis	1	0
7	1006	Marivirga tractuosa	0.0746	unique_gtdb_binomial	s__Marivirga tractuosa	2	1
7	1007084	Candidatus Nitrosoarchaeum limnia	0.7993	unique_taxid	s__Nitrosarchaeum limnae	1	0
7	1007105	Pusillimonas sp. T7-7	0.032	unique_taxid	s__Pusillimonas_C sp000209655	1	0
7	100716	Chloroherpeton thalassium	0.0107	unique_gtdb_binomial	s__Chloroherpeton thalassium	3	1
7	1008	Saprospira grandis	0.0213	unique_gtdb_binomial	s__Saprospira grandis	3	1
7	1033846	Marinobacter adhaerens	0.0213	unique_gtdb_binomial	s__Marinobacter adhaerens	5	1
7	1042877	Thermococcus sp. 4557	0.0746	unique_taxid	s__Thermococcus sp000221185	1	0
7	1063	Rhodobacter sphaeroides	0.007	ambiguous_taxid		6	0
7	1076588	Thiolapillus brandeum	0.1385	unique_gtdb_binomial	s__Thiolapillus brandeum	2	1
7	1096	Chlorobium phaeobacteroides	0.0426	unique_gtdb_binomial	s__Chlorobium phaeobacteroides	2	1
7	1112209	Psychrobacter sp. PAMC 21119	0.0107	unique_taxid	s__Psychrobacter glaciei	1	0
7	111501	Muricauda ruestringensis	0.0213	ambiguous_taxid		2	0
7	1124597	Magnetococcus marinus	0.0533	unique_taxid	s__Magnetococcus marinus	1	1
7	1144748	Kangiella sediminilitoris	0.0107	unique_taxid	s__Kangiella sediminilitoris	1	1
7	1150389	Flavobacteriaceae bacterium UJ101	0.0426	unique_taxid	s__UJ101 sp001880285	1	0
7	1155739	Moorea producens	0.0213	ambiguous_taxid		2	0
7	1168034	Draconibacterium orientale	0.1066	unique_gtdb_binomial	s__Draconibacterium orientale	17	1
7	118000	Denitrovibrio acetiphilus	0.0107	unique_taxid	s__Denitrovibrio acetiphilus	1	1
7	1183377	Pyrococcus sp. ST04	0.0107	unique_taxid	s__Pyrococcus sp000263735	1	0
